ProductID,CodOnline,Pret fara TVA,Pret cu TVA,Pret Sillycode,Profit,Nume,Descriere,Brand,Categorie Principala,Categorie Secundara,Categorii,Status,Link,Imagine,Imagini Secundare,Imagini
176075,33364-,366.43,436.0517,545.064625,109.012925,"Sistem de supraveghere video parcare auto 1 camera full hd 2 MP, varifocala 60m infrarosu, DVR 4 canale Rovision","Sistemul contine:
<ul>
 	<li>1x Camera 4 in 1 AnalogHD 2MP, 2.8-12mm, IR 60m – ASYTECH</li>
 	<li>1x DVR Pentabrid 4 canale Rovision, 1080N</li>
 	<li>1x Cablu sertizat 10m, alimentare si semnal video</li>
 	<li>1x Alimentator 12V 2A cu fir</li>
 	<li>1x HDD 500GB</li>
</ul>
<h3><strong>Camera 4 in 1 AnalogHD 2MP, 2.8-12mm, IR 60m</strong></h3>
Camera de supraveghere video ASYTECH pentru exterior, din gama HIBRID-HD, are o rezolutie de 1080P, semnal iesire AHD/TVI/CVI/CVBS selectabil din dipswitch pe cablu. Este echipata cu LED-uri IR care ofera o vizibilitate excelenta pe timp de noapte de pana la 60 metri. Lentila este varifocala manual 2.8 ~12 mm, avand un unghi de vizualizare de 105° ~ 32°. Senzorul de 2MP CMOS ofera o imagine clara si de inalta calitate, reusind sa capteze imagini care permit identificarea obiectelor intr-un mod cat mai natural. Camera se alimenteaza la sursa de 12VDC avand un consum maxim de 500mA. Carcasa este de tip BULLET construita din metal de culoare alba.

<img src=https://rovision.ro/wp-content/uploads/2020/12/camera-4-in-1-analoghd-5mp-lentila-2-8-12mm-ir-60m-asytech-vt-h22ev50_7261.jpg width=340 height=340 />
<ul>
 	<li>Model / producator: ASYTECH</li>
 	<li>Iesiri video: AHD/TVI/CVI/CVBS Selectabil din dip-switch pe cablu</li>
 	<li>Senzor: 1/2.9′ 2 MP CMOS Sensor</li>
 	<li>Lentila: 2.8 ~ 12mm unghi vizualizare 105° ~ 32°</li>
 	<li>Iluminare minima: 0.01 Lux/F1.2 0 Lux IR pornit</li>
 	<li>Distanta IR: 60 metri IR-CUT filter cu AUTO-switch</li>
 	<li>Temperatura de functionare: -30°C~60°C</li>
 	<li>Alimentare: 12 VDC max. 4.5W</li>
 	<li>Carcasa: metalica culoare alba tip ‘bullet’ IP 67</li>
 	<li>Dimensiuni: 217.7 x 80.5 x 80.5 mm</li>
 	<li>Greutate: cca. 560 g</li>
 	<li>Raport S/N: &gt; 52dB (AGC off)</li>
 	<li>Accesorii compatibile: VT-JB0103</li>
</ul>
<h3><strong>DVR Pentabrid 4 canale Rovision, 1080N</strong></h3>
<ul>
 	<li>Compresie Video H.264+ ce reduce bit rate-ul video cu pana la 90% pentru a micsora spatial de stocare necesar pentru inregistarile video</li>
 	<li>Suporta camerele cu tehnologie HDCVI/AHD/TVI/CVBS/IP detectand automat semnalul camerei fara configurari manuale</li>
 	<li>Suporta HDD cu capacitatea de pana la 6TB</li>
 	<li>Vizualizare pe telefon Android sau iOS prin aplicatia Rovision Connect disponibila in <a href=https://play.google.com/store/apps/details?id=com.crystal.rovisionconnect&amp;gl=RO>Magazin play</a> si <a href=https://apps.apple.com/ro/app/rovision-connect/id1582150073>App Store</a></li>
 	<li>Suporta rezolutie 1080P Lite pe toate canalele</li>
 	<li>Transmiite 720p pana la 1200 de metri pe cablu coaxial</li>
 	<li>Dimensiune: 200 x 200 x 45 mm</li>
 	<li>Consum curent fara HDD 8W</li>
 	<li>Interfata retea 1, RJ45 10/M100M</li>
 	<li>Functioneaza cu camere cu Microfon</li>
</ul>
<strong>Specificatii tehnice:</strong>
<table width=681>
<tbody>
<tr>
<td width=195><strong>DVR RO7104</strong></td>
<td width=486></td>
</tr>
<tr>
<td width=195>Intrari video</td>
<td width=486>4 canale BNC</td>
</tr>
<tr>
<td width=195>Rezolatuie Encodare</td>
<td width=486>Cand modul 1080p Lite este activat: 1080p lite/720p/WD1/4CIF/VGA/CIF

&nbsp;

Cand modul 1080p Lite nu este activat: 720p/WD1/4CIF/VGA/CIF</td>
</tr>
<tr>
<td width=195>Iesire video HDMI/VGA</td>
<td width=486>1-ch, 1920 × 1080/60Hz, 1280 × 1024/60Hz, 1280 × 720/60Hz, 1024 × 768/60Hz</td>
</tr>
<tr>
<td width=195>Compresie video</td>
<td width=486>H.264+/H.264</td>
</tr>
<tr>
<td width=195>Rezolutie de inregistrare</td>
<td width=486>TURBO HD 1080p25, 1080p30, 720p25, 720p30

&nbsp;

HDCVI 1080p25, 1080p30, 720p25, 720p30

CVBS 1080p25, 1080p30, 720p25, 720p30</td>
</tr>
<tr>
<td width=195>Rata de inregistrare</td>
<td width=486>Stream principal: 1080p lite/720p/WD1/4CIF/VGA/CIF@25fps (P)/30fps (N)

&nbsp;

Stream Secundar : 2CIF@6fps; CIF/QVGA/QCIF@ 25fps (P)/30fps (N)</td>
</tr>
<tr>
<td width=195>Bit Rate Video</td>
<td width=486>32 Kbps pana la 4 Mbps</td>
</tr>
<tr>
<td width=195>Audio</td>
<td width=486>Compresie Audio G.711u

&nbsp;

Bit rate audio 64Kbps

Intrare 1-ch, RCA (2.0 Vp-p, 1 KΩ)

Iesire 1-ch, RCA (Linear, 1 KΩ)</td>
</tr>
<tr>
<td width=195>Interfata auxialiara</td>
<td width=486>1.0 Port Sata ce suporta HDD pana la 6TB

&nbsp;

2x USB 2.0</td>
</tr>
<tr>
<td width=195><strong>Generalitati</strong></td>
<td width=486></td>
</tr>
<tr>
<td width=195>Consum</td>
<td width=486>8W</td>
</tr>
<tr>
<td width=195>Temperatura de functioare</td>
<td width=486>De la -10 pana +55 º C</td>
</tr>
<tr>
<td width=195>Nivel umiditate de funtionare</td>
<td width=486>De la 10% la 90%</td>
</tr>
<tr>
<td width=195>Dimensiuni</td>
<td width=486>265 × 225 × 48 mm</td>
</tr>
<tr>
<td width=195>Greutate</td>
<td width=486>0.8 KG Fara HDD</td>
</tr>
<tr>
<td width=195><strong>Certificari</strong></td>
<td width=486> FCC Part 15 Subpart B, ANSI C63.4-2014 CE  EN50130-4, EN 61000-3-2, EN 61000-3-3</td>
</tr>
<tr>
<td width=195>Protocoale de internet</td>
<td width=486>TCP/IP, PPPoE, DHCP, Hik-Connect, DNS, DDNS, NTP, SADP, SMTP, NFS, iSCSI, UPnP™, HTTPS</td>
</tr>
<tr>
<td width=195>Interfata de retea</td>
<td width=486>1, RJ45 10M/100M self-adaptive Ethernet interface</td>
</tr>
<tr>
<td width=195>Limba meniu</td>
<td width=486> Configurat in Engleza, poate fi comutat in Romana din meniu</td>
</tr>
</tbody>
</table>
<span style=color: #e03e2d;><strong><a style=color: #e03e2d; href=https://rovision.ro/wp-content/uploads/2022/02/rov7104.pdf>Fisa tehnica</a></strong></span>
<h3><strong>Cablu sertizat 10m, alimentare si semnal video</strong></h3>
<ul>
 	<li>BNC+DC</li>
 	<li>alimentare +semnal video</li>
 	<li>2 DC Joint (Female and Male): 5.5*2.1mm</li>
 	<li>pentru camere supraveghere</li>
 	<li>grosime 4mm cupru</li>
</ul>
<h3><strong>Alimentator 12V 2A cu fir</strong></h3>
<ul>
 	<li>Sursa de alimentare 2A / 12V cu filtru pe fir</li>
 	<li>Tensiune de intrare: 90-240AC, 50-60Hz</li>
 	<li>Tensiune de iesire: 2A</li>
 	<li>Lungime cablu: 100 CM</li>
 	<li>Protectie la suprasarcina, supratensiune, scurt-circuit</li>
</ul>
<h3><strong>HDD 500GB</strong></h3>
<ul>
 	<li>HARD DISK 500 GB</li>
 	<li>Capacitate: 500 GB</li>
 	<li>Model: Variaza in functie de lot: Toshiba, WD, Seagate, etc.</li>
 	<li>Viteza de rotatie: 7200 rpm</li>
 	<li>Buffer: 32 MB</li>
 	<li>Interfata: SATA 3</li>
 	<li>Rata de transfer: SATA 600 MB/s</li>
 	<li>Dimensiuni(W x D x H):101.6 x 147 x 26.1 mm</li>
 	<li>Greutate: 450 g</li>
</ul>",Rovision,Kit supraveghere Video,Kit supraveghere 1 camera,"Kit supraveghere Video,Kit supraveghere 1 camera",instock,"=HYPERLINK(""https://rovision.ro/produs/sistem-de-supraveghere-video-parcare-auto-1-camera-full-hd-2-mp-varifocala-60m-infrarosu-dvr-4-canale-rovision/"")",https://rovision.ro/wp-content/uploads/2022/04/119495_kit_supraveghere_parcare_2.jpg,"https://rovision.ro/wp-content/uploads/2022/04/New.jpg,https://rovision.ro/wp-content/uploads/2022/04/IMG_2266.jpg","https://rovision.ro/wp-content/uploads/2022/04/119495_kit_supraveghere_parcare_2.jpg,https://rovision.ro/wp-content/uploads/2022/04/New.jpg,https://rovision.ro/wp-content/uploads/2022/04/IMG_2266.jpg"
176027,33354-,1492.06,1775.5514,2041.88411,266.33271,"Sistem de supraveghere Hikvision 4 camere interior 4 in 1, 8MP, lentila 2.8, IR 60m, DVR 4 canale 4K 8MP, accesorii","Sistemul contine:
<ul>
 	<li>4x Camera 4 in 1 8MP, lentila 2.8mm, IR 60m – HIKVISION</li>
 	<li>1x DVR 4 canale 4K 8MP Hikvision DS-7204HTHI-K1(S) Audio</li>
 	<li>1x Cablu siamez CAT5 Cupru 8×0.45 cu alimentare 2×0.5mm</li>
 	<li>1x Sursa alimentare YDS 12V 10A metalica</li>
 	<li>1x Cablu alimentare retea</li>
 	<li>4x Videobalun 8MP</li>
 	<li>4x Mufa alimentare TATA cu surub</li>
</ul>
<h3><strong>Sistemul nu include Hard Disk-ul, il puteti alege de <span style=color: #e03e2d;><a style=color: #e03e2d; href=https://rovision.ro/categorie-produs/hard-disk-hdd/>AICI</a></span></strong></h3>
<h3><strong>Camera 4 in 1 8MP, lentila 2.8mm, IR 60m</strong></h3>
<ul>
 	<li>Posibilitatea de a comuta intre tehnologiile TVI/AHD/CVI/CVBS</li>
 	<li>Posibilitate de a selecta rezolutie: 8MP / 5MP / 4MP / 1080P</li>
 	<li>Senzor de 8.29 MP Progressive Scan, rezolutie video 3840 × 2160 pixeli (8 Megapixeli)</li>
 	<li>Lentila fixa de 2.8 mm, asigura unghi vizual de 102.2°</li>
 	<li>Distanta IR pe timp de noapte pana la 60 metri</li>
 	<li>Temperatura de functionare de la – 40°C pana la + 60°C, clasa protectie IP67</li>
</ul>
<img src=https://rovision.ro/wp-content/uploads/2021/08/85977_img4334large-0.png alt=Camera 4 in 1, 8MP, lentila 2.8mm, IR 60m - HIKVISION [1] />

<span style=color: #e03e2d;><strong><a style=color: #e03e2d; href=https://www.hikvision.com/ro/products/Turbo-HD-Products/Turbo-HD-Cameras/Value-Series/DS-2CE78U1T-IT3F/>Fisa tehnica</a></strong></span>
<h3><strong>DVR 4 canale 4K 8MP Hikvision DS-7204HTHI-K1(S) Audio</strong></h3>
<ul>
 	<li>Inregistreaza 4 canale video TurboHD 8MP (3840x 2160 pixeli 15fps) , 5MP 20 fps, 3 MP 18 fps TVI, 2.1 MP TVI 25fps; AHD 5 MP, 3 MP; HDCVI 4MP, 2MP, 1 MP</li>
 	<li>Inregistreaza 4 camere IP Hikvision de pana la 8 MP, compresie H.265+/H.265/H.264+/H.264</li>
 	<li>Gestioneaza 1 HDD SATA de pana la 10TB (neinclus)</li>
 	<li>Playback simultan 4 camere video; inregistreaza pe 4 canale TVI audio over coaxial (de la camere TurboHD audio over coaxial)</li>
 	<li>1 RJ45 10M/100M/1000M, 4 X AUDIO IN; Alarm In/Out 4/1, RS-485 (half-duplex); 1X USB 2.0 front, 1X USB 3.0 rear</li>
 	<li>3x Video Out: HDMI 4K 3840 × 2160 pixeli; 1x Full HD 1080p VGA out 1920 × 1080 pixeli; CVBS output</li>
 	<li>Smart search for efficient playback; Video Content Analytics , line crossing detection and intrusion detection pentru toate canalele si detectie “sudden change” pentru 2 canale</li>
 	<li>Cablare cu cablu coaxial de pana la 800metri (RG6) pentru camere Hikvision TurboHD, se folosesc conectori BNC</li>
 	<li>Utilizeaza simultan camere analogice clasice, HIKVISION TurboHD pana la 8 MegaPixel, AHD 5MegaPixel, HDCVI 4 MegaPixel</li>
</ul>
<img src=https://rovision.ro/wp-content/uploads/2019/11/img4976large.gif />

<span style=color: #e03e2d;><strong><a style=color: #e03e2d; href=https://rovision.ro/wp-content/uploads/2019/11/Specificatii-tehnice-DS-7204HTHI-K1.pdf>Fisa tehnica</a></strong></span>
<h3><strong>Cablu siamez CAT5 Cupru 8×0.45 cu alimentare 2×0.5mm</strong></h3>
<ul>
 	<li>Cablu CAT5E UTP 4*2*0.45mm cupru cu alimentare 2×0.5 mm,</li>
 	<li>4*2*0.45mm cupru, cu alimentare</li>
 	<li>PVC negru</li>
 	<li>Dimensiune: 100m/rola</li>
 	<li>Se poate pune 220V pe aceasta alimentare</li>
</ul>
<h3><strong>Sursa alimentare YDS 12V 10A metalica</strong></h3>
<ul>
 	<li>Material carcasa : metal (tabla perforata) / Culoare : argintiu</li>
 	<li>Led indicator tensiune iesire</li>
 	<li>Tensiune AC de intrare : 100V-240 V / 50/60 Hz;</li>
 	<li>Max Input Voltage Range 90-270V AC</li>
 	<li>Tensiune DC de iesire : 12 V (2 x iesiri)</li>
 	<li>DC; Max. Ripple &amp; Noise 250mV</li>
 	<li>Semireglabil ajustare tensiune iesire : 10.5-14.5 V DC</li>
 	<li>Curent maxim DC de iesire : 10A</li>
 	<li>Protectie la scurtcircuit, suprasarcina, supratensiune</li>
 	<li>Over Load 105-115% of Rated Output Power</li>
 	<li>Short Circuit Protection Type: Auto Recovery</li>
 	<li>Dimensiune : 198*98*42mm</li>
 	<li>Greutate : 550 g (cutia ambalaj + sursa)</li>
</ul>
<iframe title=YouTube video player src=https://www.youtube.com/embed/HtxKYgwW0jU width=560 height=315 frameborder=0 allowfullscreen=allowfullscreen></iframe>
<h3><strong>Cablu alimentare retea </strong></h3>
<ul>
 	<li>Cu stecher</li>
 	<li>3 fire</li>
 	<li>SHUCKO</li>
</ul>
<h3><strong>Videobalun 8MP</strong></h3>
<ul>
 	<li>Rezolutie: 720p-8Mp</li>
 	<li>Compatibil cu camerele HDCVI/TVI/AHD/CVBS</li>
 	<li>Distanta: AHD/CVI: 400m (max), TVI: 200m (max)</li>
 	<li>Cablu UTP CAT5/5E/6</li>
 	<li>Conectare fara suruburi</li>
</ul>
<h3><strong>Mufa alimentare TATA cu surub</strong></h3>
<ul>
 	<li>DC Jack male to 2 pin (cat5) connector</li>
 	<li>Size: 5.5mm*2.1mmDC Jack male to 2 pin (cat5) connector</li>
 	<li> Power: 12V</li>
 	<li>Aplicatii:CCTV camera, Power, Led etc</li>
 	<li>Durabilitate peste 1000 times</li>
 	<li>Material: Plastic si Cupru</li>
</ul>",Hikvision,Kit supraveghere Video,Kit supraveghere 4 camere,"Kit supraveghere Video,Kit supraveghere 4 camere",instock,"=HYPERLINK(""https://rovision.ro/produs/sistem-de-supraveghere-hikvision-4-camere-interior-4-in-1-8mp-lentila-2-8-ir-60m-dvr-4-canale-4k-8mp-accesorii/"")",https://rovision.ro/wp-content/uploads/2022/04/119459_acc_5.jpg,"https://rovision.ro/wp-content/uploads/2022/04/DS-2CE78U1T-IT3F.jpg,https://rovision.ro/wp-content/uploads/2022/04/Screenshot-2022-04-18-112819-1.jpg","https://rovision.ro/wp-content/uploads/2022/04/119459_acc_5.jpg,https://rovision.ro/wp-content/uploads/2022/04/DS-2CE78U1T-IT3F.jpg,https://rovision.ro/wp-content/uploads/2022/04/Screenshot-2022-04-18-112819-1.jpg"
176016,33353-,1531.97,1823.0443,2096.500945,273.456645,"Sistem de supraveghere mixt 4 camere: 2 camere interior 8MP IR 30m, 2 camere exterior 4 in  1, 8MP, IR 80m, DVR 4 canale 4K 8MP, accesorii","Sistemul contine:
<ul>
 	<li>2x Camera supraveghere interior 4 in 1, 8MP, lentila 2.8mm, IR 30m</li>
 	<li>2x Camera supraveghere exterior 4 in 1, 8MP, lentila 3.6mm, IR 80m</li>
 	<li>1x Cablu siamez CAT5 Cupru 8×0.45 cu alimentare 2×0.5mm</li>
 	<li>1x Sursa alimentare YDS 12V 10A metalica</li>
 	<li>1x Cablu alimentare retea</li>
 	<li>4x Videobalun 8MP</li>
 	<li>4x Mufa alimentare TATA cu surub</li>
</ul>
<h3><strong>Sistemul nu include Hard Disk-ul, il puteti alege de <span style=color: #e03e2d;><a style=color: #e03e2d; href=https://rovision.ro/categorie-produs/hard-disk-hdd/>AICI</a></span></strong></h3>
<h3><strong>Camera 4 in 1 8MP, lentila 2.8mm, IR 30m</strong></h3>
<ul>
 	<li>Posibilitatea de a comuta intre tehnologiile TVI/AHD/CVI/CVBS</li>
 	<li>Posibilitate de a selecta rezolutie: 8MP / 5MP / 4MP / 1080P</li>
 	<li>Senzor de 5 MP Progressive Scan, rezolutie video 3840 × 2160 pixeli (8.29 Megapixeli)</li>
 	<li>Lentila fixa de 2.8 mm, asigura unghi vizual de 102.2°</li>
 	<li>Distanta IR pe timp de noapte pana la 30 metri</li>
 	<li>Temperatura de functionare de la – 40°C pana la + 60°C, clasa protectie IP67</li>
</ul>
<img src=https://rovision.ro/wp-content/uploads/2021/08/28245_img4335large-0.png alt=Camera 4 in 1, 8MP, lentila 2.8mm, IR 30m - HIKVISION [1] />

<span style=color: #e03e2d;><strong><a style=color: #e03e2d; href=https://www.hikvision.com/ro/products/Turbo-HD-Products/Turbo-HD-Cameras/Value-Series/DS-2CE76U1T-ITMF/>Fisa tehnica</a></strong></span>
<h3><strong>Camera 4 in 1 8MP, lentila 3.6mm, IR 80m</strong></h3>
<ul>
 	<li>Posibilitatea de a comuta intre tehnologiile TVI/AHD/CVI/CVBS</li>
 	<li>Posibilitate de a selecta rezolutie: 8MP / 5MP / 4MP / 1080P</li>
 	<li>Senzor de 8.29 MP Progressive Scan, rezolutie video 3840 × 2160 pixeli (8 Megapixeli)</li>
 	<li>Lentila fixa de 3.6 mm, asigura unghi vizual de 79°</li>
 	<li>Distanta IR pe timp de noapte pana la 80 metri</li>
 	<li>Temperatura de functionare de la – 40°C pana la + 60°C, clasa protectie IP67</li>
</ul>
<img src=https://rovision.ro/wp-content/uploads/2021/05/28249_img4331large-0.png alt=Camera 4 in 1, 8MP, lentila 3.6mm, IR 80m - HIKVISION [1] />

<span style=color: #e03e2d;><strong><a style=color: #e03e2d; href=https://www.hikvision.com/ro/products/Turbo-HD-Products/Turbo-HD-Cameras/Value-Series/DS-2CE16U1T-IT5F/>Fisa tehnica</a></strong></span>
<h3><strong>DVR 4 canale 4K 8MP Hikvision DS-7204HTHI-K1(S) Audio</strong></h3>
<ul>
 	<li>Inregistreaza 4 canale video TurboHD 8MP (3840x 2160 pixeli 15fps) , 5MP 20 fps, 3 MP 18 fps TVI, 2.1 MP TVI 25fps; AHD 5 MP, 3 MP; HDCVI 4MP, 2MP, 1 MP</li>
 	<li>Inregistreaza 4 camere IP Hikvision de pana la 8 MP, compresie H.265+/H.265/H.264+/H.264</li>
 	<li>Gestioneaza 1 HDD SATA de pana la 10TB (neinclus)</li>
 	<li>Playback simultan 4 camere video; inregistreaza pe 4 canale TVI audio over coaxial (de la camere TurboHD audio over coaxial)</li>
 	<li>1 RJ45 10M/100M/1000M, 4 X AUDIO IN; Alarm In/Out 4/1, RS-485 (half-duplex); 1X USB 2.0 front, 1X USB 3.0 rear</li>
 	<li>3x Video Out: HDMI 4K 3840 × 2160 pixeli; 1x Full HD 1080p VGA out 1920 × 1080 pixeli; CVBS output</li>
 	<li>Smart search for efficient playback; Video Content Analytics , line crossing detection and intrusion detection pentru toate canalele si detectie “sudden change” pentru 2 canale</li>
 	<li>Cablare cu cablu coaxial de pana la 800metri (RG6) pentru camere Hikvision TurboHD, se folosesc conectori BNC</li>
 	<li>Utilizeaza simultan camere analogice clasice, HIKVISION TurboHD pana la 8 MegaPixel, AHD 5MegaPixel, HDCVI 4 MegaPixel</li>
</ul>
<img src=https://rovision.ro/wp-content/uploads/2019/11/img4976large.gif />

<span style=color: #e03e2d;><strong><a style=color: #e03e2d; href=https://rovision.ro/wp-content/uploads/2019/11/Specificatii-tehnice-DS-7204HTHI-K1.pdf>Fisa tehnica</a></strong></span>
<h3><strong>Cablu siamez CAT5 Cupru 8×0.45 cu alimentare 2×0.5mm</strong></h3>
<ul>
 	<li>Cablu CAT5E UTP 4*2*0.45mm cupru cu alimentare 2×0.5 mm,</li>
 	<li>4*2*0.45mm cupru, cu alimentare</li>
 	<li>PVC negru</li>
 	<li>Dimensiune: 100m/rola</li>
 	<li>Se poate pune 220V pe aceasta alimentare</li>
</ul>
<h3><strong>Sursa alimentare YDS 12V 10A metalica</strong></h3>
<ul>
 	<li>Material carcasa : metal (tabla perforata) / Culoare : argintiu</li>
 	<li>Led indicator tensiune iesire</li>
 	<li>Tensiune AC de intrare : 100V-240 V / 50/60 Hz;</li>
 	<li>Max Input Voltage Range 90-270V AC</li>
 	<li>Tensiune DC de iesire : 12 V (2 x iesiri)</li>
 	<li>DC; Max. Ripple &amp; Noise 250mV</li>
 	<li>Semireglabil ajustare tensiune iesire : 10.5-14.5 V DC</li>
 	<li>Curent maxim DC de iesire : 10A</li>
 	<li>Protectie la scurtcircuit, suprasarcina, supratensiune</li>
 	<li>Over Load 105-115% of Rated Output Power</li>
 	<li>Short Circuit Protection Type: Auto Recovery</li>
 	<li>Dimensiune : 198*98*42mm</li>
 	<li>Greutate : 550 g (cutia ambalaj + sursa)</li>
</ul>
<h3><strong>Cablu alimentare retea </strong></h3>
<ul>
 	<li>Cu stecher</li>
 	<li>3 fire</li>
 	<li>SHUCKO</li>
</ul>
<h3><strong>Videobalun 8MP</strong></h3>
<ul>
 	<li>Rezolutie: 720p-8Mp</li>
 	<li>Compatibil cu camerele HDCVI/TVI/AHD/CVBS</li>
 	<li>Distanta: AHD/CVI: 400m (max), TVI: 200m (max)</li>
 	<li>Cablu UTP CAT5/5E/6</li>
 	<li>Conectare fara suruburi</li>
</ul>
<h3><strong>Mufa alimentare TATA cu surub</strong></h3>
<ul>
 	<li>DC Jack male to 2 pin (cat5) connector</li>
 	<li>Size: 5.5mm*2.1mmDC Jack male to 2 pin (cat5) connector</li>
 	<li> Power: 12V</li>
 	<li>Aplicatii:CCTV camera, Power, Led etc</li>
 	<li>Durabilitate peste 1000 times</li>
 	<li>Material: Plastic si Cupru</li>
</ul>",Hikvision,Kit supraveghere Video,Kit supraveghere 4 camere,"Kit supraveghere Video,Kit supraveghere 4 camere",instock,"=HYPERLINK(""https://rovision.ro/produs/sistem-de-supraveghere-mixt-4-camere-2-camere-interior-8mp-ir-30m-2-camere-exterior-4-in-1-8mp-ir-80m-dvr-4-canale-4k-8mp-accesorii/"")",https://rovision.ro/wp-content/uploads/2022/04/119451_acc_4.jpg,"https://rovision.ro/wp-content/uploads/2022/04/DS-2CE76U1T-ITMF.jpg,https://rovision.ro/wp-content/uploads/2022/04/DS-2CE16U1T-IT5F.jpg,https://rovision.ro/wp-content/uploads/2022/04/Screenshot-2022-04-18-112819-1.jpg","https://rovision.ro/wp-content/uploads/2022/04/119451_acc_4.jpg,https://rovision.ro/wp-content/uploads/2022/04/DS-2CE76U1T-ITMF.jpg,https://rovision.ro/wp-content/uploads/2022/04/DS-2CE16U1T-IT5F.jpg,https://rovision.ro/wp-content/uploads/2022/04/Screenshot-2022-04-18-112819-1.jpg"
